venue_name,address,rating,reviews,price,type,lat,lng,day_of_week,hour,hour_label,busyness,busyness_info
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,11,11 AM,20,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,12,12 PM,28,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,13,1 PM,31,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,14,2 PM,34,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,15,3 PM,32,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,16,4 PM,32,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,17,5 PM,31,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,18,6 PM,34,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,19,7 PM,39,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,20,8 PM,44,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,21,9 PM,43,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,22,10 PM,44,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,23,11 PM,35,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Wednesday,0,12 AM,21,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,6,6 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,7,7 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,8,8 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,9,9 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,10,10 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,11,11 AM,18,Usually not busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,12,12 PM,26,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,13,1 PM,28,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,14,2 PM,28,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,15,3 PM,36,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,16,4 PM,37,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,17,5 PM,33,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,18,6 PM,28,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,19,7 PM,27,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,20,8 PM,29,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,21,9 PM,34,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,22,10 PM,39,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,23,11 PM,41,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Thursday,0,12 AM,31,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,6,6 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,7,7 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,8,8 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,9,9 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,10,10 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,11,11 AM,22,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,12,12 PM,29,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,13,1 PM,31,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,14,2 PM,42,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,15,3 PM,53,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,16,4 PM,64,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,17,5 PM,61,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,18,6 PM,52,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,19,7 PM,44,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,20,8 PM,47,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,21,9 PM,59,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,22,10 PM,70,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,23,11 PM,74,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,0,12 AM,55,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,1,1 AM,38,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Friday,2,2 AM,21,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,6,6 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,7,7 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,8,8 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,9,9 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,10,10 AM,0,
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,11,11 AM,21,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,12,12 PM,31,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,13,1 PM,37,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,14,2 PM,41,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,15,3 PM,43,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,16,4 PM,44,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,17,5 PM,47,Usually not too busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,18,6 PM,52,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,19,7 PM,55,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,20,8 PM,62,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,21,9 PM,78,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,22,10 PM,90,Usually as busy as it gets
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,23,11 PM,100,Usually as busy as it gets
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,0,12 AM,78,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,1,1 AM,54,Usually a little busy
Linebacker Lounge,"1631 South Bend Ave, South Bend, IN 46617",4,682,$20–30,"['Lounge bar', 'Bar']",41.6941633,-86.2244039,Saturday,2,2 AM,29,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,6,6 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,7,7 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,8,8 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,9,9 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,10,10 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,11,11 AM,23,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,12,12 PM,36,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,13,1 PM,49,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,14,2 PM,59,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,15,3 PM,61,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,16,4 PM,59,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,17,5 PM,58,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,18,6 PM,58,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,19,7 PM,56,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,20,8 PM,47,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,21,9 PM,40,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,22,10 PM,36,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,23,11 PM,33,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,0,12 AM,24,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Sunday,1,1 AM,22,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,6,6 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,7,7 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,8,8 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,9,9 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,10,10 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,11,11 AM,25,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,12,12 PM,30,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,13,1 PM,35,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,14,2 PM,37,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,15,3 PM,41,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,16,4 PM,41,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,17,5 PM,41,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,18,6 PM,36,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,19,7 PM,36,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,20,8 PM,36,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,21,9 PM,35,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,22,10 PM,31,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,23,11 PM,25,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,0,12 AM,16,Usually not busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Monday,1,1 AM,13,Usually not busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,6,6 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,7,7 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,8,8 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,9,9 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,10,10 AM,0,
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,11,11 AM,24,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,12,12 PM,29,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,13,1 PM,33,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,14,2 PM,34,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,15,3 PM,40,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,16,4 PM,46,Usually not too busy
Brothers Bar & Grill,"1234 N Eddy St Suite 125, South Bend, IN 46617",3.9,1561,$10–20,"['Bar & grill', 'Bar']",41.6913451,-86.23510279999999,Tuesday,17,5 PM,64,Usually not too busy
